CANONICAL_SMILES,MOLREGNO
COc1ccc(Cl)cc1C(=O)NN2C=Nc3ccccc3C2=O,807815
[O-][N+](=O)c1ccc(OCC(=O)NCc2ccccc2)cc1,906560
O=C(N1CCC2(CC1)CN(C2)c3ncccn3)c4ccncc4,1030894
Clc1ccc(NC(=S)NC2CCCCC2)c(Cl)c1,1022793
COc1cccc(CN2C(=O)C(=Nc3cnc(OCc4ccccc4)nc23)C)c1,1029139
CO[C@H]1COC(=O)[C@H](C)NC(=O)C\C=C/[C@@H](C)[C@H](COC(=O)C\C=C/[C@@H]1C)NS(=O)(=O)c2ccc(C)cc2,994911
C[C@@]1(CO)[C@H](O)CC[C@]2(C)[C@@H]1CC[C@H]3C[C@H]4C[C@@]23CC[C@]4(O)COC(=O)CN,835492
O.O.CCN1CCN(C(=O)N[C@H](C(=O)N[C@H]2[C@@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O,739907
Cc1cc(c(C)c(Br)c1C)[N+](=O)[O-],1121131
CN1C(=O)C(=Nc2cnc(Oc3ccccc3)nc12)c4cccs4,830294
CC(C)CCC(=O)O.C[C@@]12CCC(=O)C[C@@H]1CC(=O)[C@H]3[C@H]4CCC[C@]4(C)C(=O)C[C@H]23,798860
COc1ccc2[nH]cc(CCNc3cc(ncn3)c4ccccc4CN(C)C)c2c1,897263
COCC(=O)N1CCC2(CCCN(C2)C(=O)Nc3ccccc3)CC1,1121129
CSc1ncc(C(=O)O)c(C)n1,1088130
Fc1cccc(Cl)c1CSc2nc[nH]n2,829776
O=C(OCC#CCSc1oc(nn1)c2cccc3ccccc23)c4occc4,709652
Cc1cc(C)nc(SCc2nnc(SCC(=O)N)n2Cc3occc3)n1,1106246
O[C@@H]1[C@@H]2O[C@@H]2C(=O)C3=CC[C@@H]4[C@@H]([C@H]13)C(=O)N(Cc5ccccc5)C4=O,788953
CCOc1ccc(NC2=NC(=O)C(CC(=O)O)S2)cc1,1105873
COc1ccc(cc1OC)C2N(Cc3cccnc3)C(=O)C(=C2C(=O)c4occc4)O,834658
Clc1ccc(cc1)C(=O)NNC(=O)C2CCN(CC2)S(=O)(=O)c3ccc(Cl)cc3,1012516
CC(C)NC(=O)N1CCCC2(CCN(CC2)C(=O)c3cccc(F)c3)C1,738963
Cc1ccc(NC(=O)C2CC(=O)n3c(N2)nc4ccccc34)cc1,853693
CN1CCCC1CCNC2C3CC4CC(CC2C4)C3,1010537
CC(=O)Nc1cc(nn1Cc2ccc(Cl)cc2)c3ccccc3,791261
OC(=O)[C@@H](Br)Cc1cccc(c1)C(=O)O,1120954
Clc1ccc(cc1)c2oc(NC(=O)Nc3ccccc3Cl)nn2,848321
FC(F)(F)C1=CC(=O)N(C2CCCCC2)C(=O)N1,813699
O=S1(=O)N[C@H]2CC[C@@H]3NS(=O)(=O)N[C@H]4CC[C@H](N1)N4S(=O)(=O)N23,1120952
COc1ncc2N=C(C(=O)N(CCC#N)c2n1)c3ccccc3,899168
CN(C)Cc1ccccc1c2nccc(n2)N(C)C,857370
CCN1C(=S)SC(=C1N)C(=O)NCc2cccnc2,946408
CC(CCc1ccccc1)NC(=O)C(=O)NCCO,1030299
C\C(=C/1\SC(=NC1=O)N2CCCC2)\c3ccc(Br)cc3,775084
CCCN1CCC[C@@H](C1)c2cccc(O)c2,2537
O=C1c2ccccc2CCC13N=NCC3c4ccccc4,985194
C[C@@H]1O[C@@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@H]3C)O[C@H]2C,901066
O=C1c2ccccc2C(=O)c3c(Nc4cc5c6ccccc6C(=O)c7ccc8c9ccc%10C(=O)c%11ccccc%11c%12cc(Nc%13cccc%14C(=O)c%15ccccc%15C(=O)c%13%14)c(c4c8c57)c9c%10%12)cccc13,1018765
CCc1c(O)c2C(=O)c3cc(O)c(C(=O)O)c(C(=O)O)c3C(=O)c2c(O)c1C(=O)C,794810
CC(=O)OCC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3C(=O)C[C@@]12C,897858
Cc1ccc(c(C)c1)n2ncc3c2ncn4nc(nc34)c5occc5,971507
[O-][N+](=O)c1cccc2cn[nH]c12,411442
COC(=O)[C@@H](NC(=O)Nc1ccc(cc1)C(=O)C)C(C)C,924029
Fc1ccc2c(c[nH]c2c1)C3=CCN(CCN4c5cccc6CCCN(c56)S4(=O)=O)CC3,613416
Oc1ccccc1CNn2cnnc2,884658
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@@]12C,937012
CCCCC(=O)N\N=C(/C)\CC(=O)Nc1cc(Cl)ccc1OC,1698096
Cc1ccc(cc1[N+](=O)[O-])C(=O)COC(=O)CNC(=O)C(c2ccccc2)c3ccccc3,881298
c1ccc2nc(ccc2c1)c3ccncc3,471130
C(Cc1ccccc1)Nc2nnnn2c3ccccc3,870571
CC(=O)Nc1ccc(cc1)S(=O)(=O)N=S(C)C,745946
NC(=N)NC[C@@H]1CCCCCCN1.OS(=O)(=O)O,1121185
Cc1ccccc1C(=O)c2c[nH]c(c2)C(=O)NCC3CCCO3,889820
C\C(=N/NC(=O)c1cccc(F)c1)\c2ccc(Br)s2,1687361
Nc1ccc(cc1)S(=O)(=O)NCCS(=O)(=O)O,753319
[Na+].[Na+].[Na+].[O-]C(=O)CC[C@@H](NC(=O)c1ccccc1C(=O)[O-])C(=O)[O-],738506
Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,29061
O=C1N(CCC#N)c2nc(Oc3ccccc3)ncc2N=C1c4cccs4,865337
CS(=O)(=O)c1ccc(cc1)[C@H](O)[C@H](CO)NC(=O)C(Cl)Cl,821998
CC1CN(CC(C)O1)c2nc(nnc2C)c3ccc(C)cc3,961764
Cn1cnc2c(NC3CCCC3)ncnc12,72303
COc1ccc2c(c1)c3c(C)c4cnccc4c(C)c3n2CCCN,314205
Clc1ccc(CN2CCCN(Cc3ccc(Cl)cc3)C2c4cc5ccccc5c6ccccc46)cc1,822022
CC(C)NC(=O)N1CC[C@@]2(CCCN(C2)C(=O)c3ccncc3)C1,937379
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,2994
COc1ccc(cc1OC2CCCC2)[C@@H]3CNC(=O)C3,181755
Cc1cccc(N(CC(=O)NC2CCCC2)C(=O)c3cc4cc5cccc(C)c5nc4s3)c1C,765953
Clc1cccc(CSC2=CS(=O)(=O)c3ccccc3N2)c1,876320
COc1ccc(cc1NC(=O)c2cncc(Br)c2)C(C)(C)C,918983
Clc1cccc(Cl)c1CN2C=CC=C(NC(=O)c3ccccc3)C2=O,886916
COc1ccc(CONS(=O)(=O)c2ccc(NC(=O)C)cc2)cc1Cl,1121141
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5C[C@H](O)CO,957816
COc1ccc(NC(=O)N2CCCC3(CCNCC3)C2)cc1,739992
C[C@@]1(Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O)C3CCCC3,705710
CCCNC(=O)OC[C@@H]1O[C@@H](C=C[C@@H]1Oc2ccc(OC)cc2)c3ccccc3,857770
CN([C@H](CN1CCCC1)c2cccc(c2)N=C=S)C(=O)Cc3ccc(Cl)c(Cl)c3,56700
CC(C)OC(=O)c1cc2c(ccn2C)n1CC(=O)N3CCC(Cc4ccccc4)CC3,974018
CC(=O)Nc1ccccc1C(=O)C(=O)Nc2ccc(F)cc2,756886
CSc1ccccc1NC(=O)CSCc2ccc(C)cc2,836478
CS(=O)(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,1015927
COCCC\N=C\C1=C(O)CC(C)(C)CC1=O,1698720
CN[C@H](CC(=O)O)C(=O)O,64776
CS(=O)(=O)Nc1ccc(cc1)S(=O)(=O)N2CCOCC2,1079519
Clc1ccc(cc1)C(=O)NC2=CN=C3C=CC=CN3C2=O,971595
CC1=C(C=C(C#N)C(=O)N1)c2ccncc2,380567
COCC(=O)N1CCC2(CC1)CCN(CC2)C(=O)Nc3cccc(F)c3,1120406
O.O.[Ca+2].C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1.C[C@H](C(=O)[O-])c3cccc(Oc4ccccc4)c3,987997
CNc1ccc2oc(C[C@H]3O[C@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c5ccc[nH]5)[C@H](C)C[C@H]4C)nc2c1C(=O)O,818876
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccc(O)c(OC)c6,1021294
Cc1ccsc1\C=N\Nc2nc(Cl)c(Cl)cc2Cl,1685236
CN1C(=C(NC(=O)OCCNC(=O)COc2c(Cl)cccc2Cl)SC1=S)C,865551
CCN1CCN(CC1)C(=O)CCc2nc(O)c3ccccc3n2,866610
Fc1ccc(cc1)C2=Nc3cnc(Oc4cccc(Cl)c4)nc3N(CCC#N)C2=O,780960
COc1ccc(C2C(=C(N)OC3=C2C(=O)CC(C)(C)C3)C#N)c(c1OC)[N+](=O)[O-],943340
CC(=O)NCCc1cc2cc(C)c(C)cc2nc1O,731571
CCc1cc(C(N2CCOCC2)c3ccccc3OC)c(NC(=O)c4ccccc4)s1,1005958
O[C@@H]1C\C(=N\OCCCC#C)\[C@@H]2CC[C@H]3[C@H]([C@H]2[C@@H]1O)C(=O)N(C4CCCCC4)C3=O,1015227
CC(C)(O)C#Cc1ccc(s1)C(=O)NCc2cccs2,1007204
Cc1c(Br)c(nn1CC(=O)NCc2cccs2)[N+](=O)[O-],753211
CC(=O)OC[C@@H]1O[C@H](C\C=N/OC[C@@H](O)COCc2occc2)C=C[C@@H]1OC(=O)C,1120422
COCCN1C(=O)C(=Nc2cnc(nc12)N3CCOCC3)c4cn(C)c5ccccc45,1015387
O=C(N1CCC2(CC1)CN(C2)c3cccc(c3)c4ccccc4)c5csnn5,1024496
OC(=O)c1ccccc1c2ccccc2C(=O)Nc3ccc4c(Cc5ccccc45)c3,650783
[Na+].CO[C@@]1(NC(=O)Cc2cccs2)[C@@H]3SCC(=C(N3C1=O)C(=O)[O-])COC(=O)N,1035935
FC(F)(F)c1cccc(c1)c2nc3c(C#N)c(ccn3n2)c4ccc5OCOc5c4,928484
COc1ncc2N=C(CCc3ccccc3)C(=O)N(C)c2n1,745783
Cc1cccc(NC(=O)c2oc(cc2)[N+](=O)[O-])n1,734080
CC1=CSC(=S)N1c2ccccc2,1121088
Cc1nonc1NC(=O)OCCN2CCOC2=O,893583
Clc1ccc(cc1)c2noc(CN3CCCCC3)n2,902133
Oc1ccc2ccccc2c1Cc3c(O)ccc4ccccc34,474468
CCN1C(=O)[C@H]2CC[C@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/NC(=O)OCc4ccccc4)[C@@H]2C1=O,1121097
O[C@@]1(Cc2ccccn2)C(=O)Nc3ccccc13,1120326
C[C@]12C[C@H](O)[C@]3(F)[C@H](CCC4=CC(=O)C=C[C@]34C)[C@H]1C[C@@H](O)[C@]2(O)C(=O)CO,859576
Cc1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C(\NC(=O)c3ccccc3)/C(=O)Nc4ccccc4)cc2,922662
Cc1cccc(CNc2ccnc(n2)c3cccnc3)c1,741345
OC(=O)\C=C/C(=O)Nc1ccc2Cc3ccccc3c2c1,833870
CCO\C(=C(/C(=O)C)\C(=N)NC(=O)Nc1ccccc1)\O,1543730
NC(=N)SCCc1ccc(OCc2ccc(cc2)[N+](=O)[O-])cc1,857373
C[C@@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]34C)[C@H]1CC[C@H]2C(=O)CO,738022
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c3ccc(OC[C@H]4CO4)cc3,938396
OC1(CC(=O)OC2CCCC2)CCCCC1,781989
COc1ccc(OC)c(c1)C2CC3=C(C(CC(=O)N3)c4ccc(O)c(OC)c4)C(=O)C2,727739
OCCN(CCO)\C=N\C1=NN(CC1)c2cccc(c2)C(F)(F)F,1700077
CC(=O)Nc1ccc2c(c1)\C(=N\c3ccc(cc3)C(=O)O)\c4ccccc24,834059
CCCCNC(=O)CSC1=Nc2ccccc2C(=O)N1CCNC(=O)C,1120581
CN(C)c1ccc(cc1)c2cncnc2Nc3ccccc3,939239
C(CN1CCNCC1)NCc2ccncc2,742345
COc1cccc(c1)c2cc3nc(cc(N4CCC5(CC4)OCCO5)n3n2)c6ccccc6,1007249
COc1cc(OC)c2C(=O)c3c(OC)cc(OC)cc3C(=O)c2c1,1019972
CC(C)C1=NC2=C(C(=O)N1c3ccccc3)C(=O)c4ccccc4O2,848133
CC(C)CNc1cc(ccc1[N+](=O)[O-])N2CCCC2,827665
CNCCc1ccc(O)c(O)c1,44253
Cn1cc(c2oc(nn2)c3ccccc3)c4ccccc14,833686
COc1ccc(cc1)C(NC(=O)c2ccc(cc2)c3ccccc3)c4ccccc4,770054
Cc1cccc(c1)n2nnc(C(=O)NC3CCCc4ccccc34)c2N,846138
CC(NC(=O)\C(=C\c1c(C)[nH]c2ccccc12)\C#N)c3ccccc3,946924
O=C(Nc1ccccc1)N2CC[C@@]3(CCCN(C3)C(=O)c4cnccn4)C2,942502
O[C@H](CCCCBr)C1=CCCCC1=O,881494
Cc1nn(C(=O)CN2C(=O)c3ccccc3C2=O)c(C)c1Br,994231
C[C@@H]1CCCN(CP(=O)(c2ccccc2)c3ccccc3)C1,740340
COc1ccccc1CN(Cc2cc3cc4OCCOc4cc3nc2O)Cc5nnnn5Cc6occc6,962045
CCCCC1(C)Nc2ccccc2c3nc4ccccc4n13,1006960
[O-][N+](=O)c1cc2OCOc2cc1\C=N\c3ccccc3,1684502
CCc1nnc(S)n1\N=C\c2ccc3OCOc3c2,1684515
O=C(N1CCC2(CC1)CN(C2)c3cccc(c3)c4ccccc4)c5ccncc5,822942
CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4,418484
O=C(N1CCC2(CCCN(C2)C(c3ccccc3)c4ccccc4)CC1)c5occc5,819313
FC(F)(F)c1cc(CN2CC[C@@]3(CCCNC3)C2)cc(c1)C(F)(F)F,782615
Clc1ccc(CN2N=C(c3ccccc3)c4ccccc4C2=O)cc1,825844
CCC\C=C(/CCC)\C(NC(=O)c1ccc(cc1)C(F)(F)F)c2ccc(cc2)C(F)(F)F,899004
C(Nc1ncncc1c2cocc2)c3ccccc3,833714
COc1cccc(CN2C(=O)C(=Nc3cncnc23)c4ccc(F)c(F)c4)c1,1035740
CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc3ccccc3,600990
COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,202450
[O-][N+](=O)c1oc(\C=N\NC(=O)c2cc(nc3ccccc23)c4ccncc4)cc1,1308805
O=C(Nc1ccccc1)N2CCC3(CC2)CCN(CC3)C(=O)c4ccncc4,937362
CCOc1ccc(NC(=S)NC(=O)\C=C\c2ccc(OC)c(OC)c2)c(c1)[N+](=O)[O-],752270
O=C(N1CCC2(CC1)CN(C2)c3ccncc3)c4csnn4,860207
CC1=NNC(=O)NC1=O,1120379
CCN1C(=O)[C@H]2CC[C@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/OCc4ccccc4)[C@@H]2C1=O,1120395
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,792264
Fc1cc(F)cc(c1)C2=Nc3cnc(nc3N(C2=O)c4ccccc4)N5CCNCC5,896535
COc1ccc(CNc2ncnc3ccc(cc23)c4cocc4)c(OC)c1,950581
CC(=O)c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)c3occc3)cc1,1120503
CCOc1ccc(OCC)c(c1)C2=[N+]([O-])c3ccccc3N(OCc4ccc(cc4)C(C)(C)C)C2=O,886746
CCCCCC1CC1C(=O)N\N=C\c2ccc(cc2)N(C)C,1703656
C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)NCc4ccc(nc4)C(F)(F)F,784534
CC#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](C[C@@]12C)c5ccc(cc5)N(C)C,980348
Brc1cccc(\C=C\2/SC(=S)N(CCC(=O)NNC(=O)c3cccnc3)C2=O)c1,1006162
CN(C)c1ncc2N=C(CCc3ccccc3)C(=O)N(C[C@H]4CCCO4)c2n1,1019166
CCN1CC[C@H](CNC(=O)c2c(O)c(CC)cc(Cl)c2OC)C1,1034180
NCC1CCC(CC1)C(=O)O,102001
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccccn7,740940
Brc1ccc2NC(=S)N(CCCC(=O)NCC3CCCO3)C(=O)c2c1,928156
Cc1ccc(Oc2nn[nH]n2)cc1,796825
CN1N(C(=O)C(=C1C)NC(=O)CSc2nnnn2C)c3ccccc3,801261
COc1ccc(Oc2nc(C)cc(C)c2S(=O)(=O)C)cc1,1102249
CN(CC(=O)O)Cc1cc2C(=CC(=O)Oc2cc1O)C,753303
FC(F)(F)C1(NS(=O)(=O)c2ccccc2)N=C(NC1=O)c3ccccc3,1120372
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@H]1CC[C@@H]3[C@@H]2C(=O)N(C3=O)c4ccc(F)cc4F)\C)C,977674
CN(C)CCCO[C@@H]1[C@H](O[C@H]2OC(C)(C)O[C@@H]12)[C@H](O)CO,742050
CC(C)(O)c1cn(nn1)c2nonc2N,1120417
CC(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,788422
C[C@]1(C[C@H]1C2CCCCC2)C(NC(=O)c3ccc(cc3)c4ccccc4)c5ccc(Cl)cc5,783639
COCC(=O)N1CCC2(CC1)CCN(CC2)C(=O)Nc3ccc(OC)cc3,1120849
CN(C)c1nc(nc(n1)N(C)C)N(C)C,386327
CCCOc1ccc(cc1OC)C2N(C3CC3)C(=O)CN(C4CCCCC4)C2=O,724430
Cc1ccccc1c2cncnc2NCc3ccccc3,460846
Cc1ccc2nc(CC(=O)c3ccc4ccccc4c3)c(O)nc2c1,989044
[O-][N+](=O)\C=C/c1cc2ccccc2[nH]1,914964
COc1cc2c(oc3ccccc23)cc1NC(=O)Nc4ccccc4,835439
CCC(C)Sc1oc(CSc2nc3nc(C)cc(C)n3n2)nn1,830561
OC(=O)[C@H]1CC=CC[C@@H]1C(=O)Nc2cccc(O)c2,993581
CCOC(=O)NC(NC(=O)OCC)C(=O)c1ccc(F)cc1,798996
C(Nc1ccnc(n1)c2ccc3OCOc3c2)c4ccccc4,860009
COc1ccc(COC(=O)N\N=C/2\C[C@@H](O)[C@@H](O)[C@H]3[C@@H]2CC[C@H]4[C@H]3C(=O)N(C5CCCCC5)C4=O)cc1,881061
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccc(Cl)c(c7)C(F)(F)F,1025996
CC(C)CCNC(=O)C1CCC(CNS(=O)(=O)c2ccc(NC(=O)C)cc2)CC1,1033007
CN(C)c1ncnc2ccc(cc12)c3ccccc3C(F)(F)F,936424
CC1(C)SC(=S)N(Cc2ccc3OCOc3c2)C1N(O)C(=O)NC4CCCCC4,941536
OC1=C(O)C(=N)O[C@H]1c2c[nH]c3ccc(OCc4ccccc4)cc23,955226
O=C1N(CCC#N)c2nc(ncc2N=C1CCc3ccccc3)N4CCOCC4,944824
Fc1cccc(c1)C(=O)N2CCC3(CCCN(Cc4cc(cc(c4)C(F)(F)F)C(F)(F)F)C3)CC2,938401
Clc1cccc(CSCCNC(=O)\C=C\c2ccc3OCOc3c2)c1,869679
COCCN1C(=O)C(=Nc2cncnc12)c3cn(C)c4ccccc34,1014866
CN1C(=O)N(C(=O)c2c3CC(C)(C)OCc3sc12)c4ccc(Cl)cc4,816214
CCCOc1ccc(CSC(CC(=O)O)C(=O)O)cc1,1120864
COc1ccc(cc1)N2C(=O)C=Nc3cnc(OC)nc23,739686
CC(C)NC(=O)N1CC[C@@]2(CCCN(C2)C(=O)c3occc3)C1,819607
CN(CCO)c1cc(Sc2nc3ccccc3s2)c4nonc4c1[N+](=O)[O-],991043
COc1cccc(NC(=O)c2oc3ccccc3c2NC(=O)c4ccc5OCOc5c4)c1,952510
CC1(C)CC(=O)C2=C(C1)N(C(=C(C#N)C2c3cccs3)N)c4ccc(F)cc4,844814
C\C(=N\NC(=O)c1ccc(C)s1)\c2cccc(NC(=O)COc3ccc(Cl)cc3C)c2,1699686
CC1=C(N2[C@@H](SC1)[C@H](NC(=O)[C@@H](N)c3ccccc3)C2=O)C(=O)O,920863
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(Nc4cccc(OC)c4)nc23)C,881428
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccc(cc6)S(=O)(=O)C,756848
C1CC1Nc2nc(nc3ccccc23)c4cocc4,1034259
Cl.CCCC(=O)Nc1ccc(N2CCN(CC)CC2)c(Cl)c1,929452
CC(C)NC(=O)N1CCCC2(CCN(CC2)C(=O)c3c(C)onc3C)C1,780186
Cc1cnc(CNc2cc(ncn2)c3ccccc3C)cn1,941768
Cc1onc(C)c1c2cc(NCCN3CCOCC3)ncn2,906916
CC(=O)OCC1=C(N2[C@@H](SC1)[C@H](N)C2=O)C(=O)O,898162
Cc1ccc(cc1)C(N2CCN(CC2)C(=O)c3occc3)c4nnnn4CC5CCCO5,742993
C[N+](C)(C)[C@@H](C1=CCCC1=O)c2ccccc2,832406
CCSc1ncnc2c1sc3nc(c4COC(C)(C)Cc4c23)c5occc5,772165
C[C@@H](CCO)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,880230
[Br-].CCOC(=O)C[n+]1c(C)sc2ccc(OC)cc12,877854
C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO,1016224
O=C(CCNS(=O)(=O)c1cccs1)N2CCCCCC2,942052
C(Cc1c[nH]cn1)Nc2ncnc3[nH]cnc23,1017529
CCCC(=O)NNC(=O)CCC(=O)NCc1ccccc1,973126
Br.CCCCCCCCCCN1C2=C(CCC2)C(=N)C3=C1CCC3,905231
CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@]3(O)C(=O)C[C@@](C)(O[C@]13C)C=C,896944
Cc1onc(C)c1C(=O)N2CCC3(CCCN(Cc4ccccc4)C3)CC2,896784
Cl.OC(=O)c1ccccc1N\N=C/c2ccnc3ccccc23,1288158
Nc1nnc(s1)C(c2ccccc2)c3ccccc3,993863
Cn1ncc2c(NCCc3ccccc3)nc(Cl)nc12,876273
O=C(C1=C(C(=O)c2csc3ccccc23)[N+](=O)ON1)c4csc5ccccc45,1799687
COc1ccccc1CNc2ccnc(n2)c3ccccc3CN(C)C,818807
CN(C)Cc1ccccc1c2cncnc2Nc3ccncc3,958260
CS(=O)(=O)O.Nc1nc(N)c(nc1Cl)C(=O)NC(=N)Nc2ccccc2,705767
Clc1cccc(Oc2ncc3N=CC(=O)N(CCC#N)c3n2)c1,985384
COc1ccc(Oc2ncc3N=C(C(=O)N(C)c3n2)c4cn(C)c5ccccc45)cc1,822309
Cc1cccc(\C=N/Nc2cnnc(O)c2Cl)c1,1684669
C[C@@H](COc1ccc(\C=C/c2ccccc2)cc1)[N+](C)(C)C,857160
Cn1cccc1C(=O)N2CCC[C@@]3(CCN(Cc4cc(cc(c4)C(F)(F)F)C(F)(F)F)C3)C2,745222
Cc1cccc(c1)C(=O)ON=C(N)c2cccc(c2)[N+](=O)[O-],774693
COc1ncc2N=C(C(=O)N(Cc3ccc(F)cc3)c2n1)c4ccc(F)cc4,945017
COC(=O)C\C=C/[C@@H](C)[C@H](NS(=O)(=O)c1ccc(C)cc1)\C=N/O[C@@H](C)c2onc(c2)c3c(C)cc(C)cc3C,780275
CC(=O)c1cccc(NC(=O)\C(=C/c2occc2)\NC(=O)c3cccs3)c1,786994
CN1CCN(CC1)c2ncnc3ccc(cc23)c4c(C)onc4C,982068
CCOc1ccc(cc1)n2ccnc2SCC(=O)Nc3nnc(CC)s3,968849
CC(C)n1nnnc1SCC(=O)N2C(C)Cc3ccccc23,1007446
CC[C@H](c1ccccc1)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C,1017865
COc1ccc(Cc2nnc(NC(=O)c3occc3)s2)cc1,823505
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,21716
CCN1C(=N)C(=CC2=C1N=C3C=CC=CN3C2=O)S(=O)(=O)c4ccc(F)cc4,1005396
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc3ccccc3OCC4CC4,145976
COC(=O)c1oc(CSc2nc3cc(Cl)ccc3s2)cc1,982818
CC1=Nc2cnc(OCc3ccccc3)nc2N(CCc4ccccc4)C1=O,859693
CC(C)(C)c1cc(CC(C)(C)C=O)cc(c1O)C(C)(C)C,705738
CCC(NC(=O)Nc1cc(OC)c(OC)c(OC)c1)(C(F)(F)F)C(F)(F)F,873473
CCN(CC)C(=O)C1CCCN(C1)c2ccc(cc2\C=N\NC(=O)c3ccc(cc3)[N+](=O)[O-])[N+](=O)[O-],1679683
CCC(C)NC(=O)C1=C(C)OC(=O)C=C1C,950364
,983896
CN1CCc2cc(O)cc3c2[C@H]1Cc4ccc(O)c(O)c34,21802
COc1cc(\C=N/Nc2nc3ccccc3[nH]2)cc(OC)c1OC,1682291
Clc1ccc(cc1)C2=Nc3cncnc3N(Cc4ccccc4)C2=O,1014859
CONC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1120433
CN1N(C(=O)C(=C1C)NC(=S)N\N=C\c2ccc(O)cc2)c3ccccc3,1685306
COc1ccccc1NCc2nnc(SCC(=O)N\N=C\c3occc3)n2c4ccc(Cl)cc4Cl,1681359
COc1ccc(cc1)C(=O)N2CCC3(CCN(CC3)C(=O)Nc4ccccc4)CC2,839115
O=C1N(c2ccccc2)c3ccccc3C1(Cc4ccncc4)Cc5ccncc5,161596
CCC[C@@H]1C[C@@]1(CCC)C(NP(=O)(c2ccccc2)c3ccccc3)c4ccc(Cl)cc4,788864
O=P(C(N1CCOCC1)c2ccc3OCOc3c2)(N4CCOCC4)N5CCOCC5,1120764
CC(=O)Nc1c(C)cc(OCC(=O)O)cc1C,781956
OCCCNc1[nH]cnc2nncc12,1080270
CS(=O)(=O)N1CCCC(C1)C(=O)N2CCC3(CC2)OCCO3,853037
O=C(Oc1ccccc1)N2CCC3(CCCN(Cc4nccs4)C3)CC2,859801
