ID	STANDARD_VALUE
1797627	*
792075	*
967317	*
908255	*
986494	*
940149	*
865456	*
1017547	6309.57
877633	7943.28
819049	1995.26
900218	*
1011948	3981.07
1109639	*
829511	794.33
739917	10000.0
899091	*
1021230	*
1099154	7943.28
735989	8912.51
623561	*
774896	*
1120698	*
949697	3162.28
1120465	25118.86
977825	15848.93
833642	7943.28
996	31622.78
801436	12589.25
893051	14125.38
874818	1122.02
955747	*
1031327	*
912246	15848.93
1016644	10000.0
779793	25118.86
759216	15848.93
963680	*
902849	*
758427	*
740172	*
991818	*
919034	*
1355866	*
1685262	*
1028771	*
1120322	3981.07
1022123	*
989186	1584.89
975329	19952.62
753645	12589.25
871778	3981.07
756514	2238.72
1358531	*
1120888	*
1355866	10000.0
775310	12589.25
969	*
742004	3162.28
1120980	*
161916	12589.25
1016442	*
990531	8912.51
86284	1258.93
993963	28183.83
1686802	3981.07
921696	14125.38
972228	8912.51
1020144	*
866346	*
947274	*
989177	*
820114	*
939208	3981.07
997576	4466.84
738208	*
1026433	*
1101330	*
692620	*
738531	6309.57
743116	*
976918	1995.26
773759	12589.25
776607	*
863067	*
898387	*
743265	*
25547	*
785697	501.19
1023060	*
861786	*
898202	7943.28
730765	3981.07
952795	1995.26
977206	15848.93
750943	25118.86
759236	15848.93
62720	12589.25
756554	*
910283	19952.62
1016823	1000.0
892866	2818.38
914107	*
938944	*
1030307	*
822121	*
1106814	3548.13
866134	12589.25
834519	3162.28
824459	*
746169	*
959315	12589.25
861711	*
1014107	*
813571	*
704921	*
859042	*
1110730	6309.57
787014	*
1120591	*
781066	*
891166	17782.79
834978	2511.89
1120231	4466.84
940701	7943.28
739627	25118.86
783043	7943.28
897017	3981.07
1027355	1995.26
732404	7943.28
938431	*
899808	79.43
992878	*
1120736	*
838116	15848.93
1025881	*
1678571	*
1015264	10000.0
915979	7943.28
1120245	*
824628	11220.18
899982	*
1024278	19952.62
985576	5623.41
796017	25118.86
840088	*
1022	*
820261	25118.86
731274	3548.13
889185	*
857982	*
975863	15848.93
796250	*
982030	19952.62
900090	1584.89
876765	10000.0
497784	*
797505	15848.93
1021749	7079.46
934432	10000.0
745934	*
940384	15848.93
1685245	10000.0
820495	12589.25
925131	*
1025324	39810.72
139225	*
873482	*
1036291	22387.21
1018149	3162.28
52931	2511.89
1686468	15848.93
830515	*
948642	*
935437	630.96
823763	35481.34
867165	8912.51
1031489	14125.38
977584	5011.87
833142	1000.0
996942	15848.93
774119	*
20935	1584.89
644033	*
905394	12589.25
861372	794.33
449953	31622.78
825933	3162.28
773963	5623.41
1022165	14125.38
742106	31622.78
782026	25118.86
731793	5011.87
787471	446.68
705123	*
861023	*
903988	*
960	*
960094	*
109006	*
985713	*
8816	*
913962	*
928910	*
421294	*
860548	*
816857	*
709081	*
992062	1258.93
785648	*
941608	*
817352	*
1107471	*
1000401	*
1092969	*
975179	39810.72
939889	5011.87
119453	2511.89
985267	12589.25
791651	*
915568	*
857926	*
920127	19952.62
1021123	*
31804	*
818021	*
341934	*
997901	*
742191	15848.93
816341	*
964285	10000.0
779819	15848.93
1120552	*
1015417	39810.72
780873	*
984600	*
60060	*
968378	*
792358	15848.93
916377	14125.38
780900	19952.62
739134	3162.28
1700169	14125.38
791536	7943.28
896587	31622.78
1682248	15848.93
807540	3981.07
421017	31622.78
990112	*
902314	*
803365	5011.87
184149	*
1120754	*
146267	*
741382	15848.93
898548	15848.93
1031504	2511.89
1028352	*
1120420	*
794198	3162.28
754764	*
1006411	14125.38
991334	*
781435	19952.62
1016365	*
994880	2511.89
821005	*
903363	*
976362	31622.78
460614	*
702804	*
44199	*
800317	*
1328503	*
737472	25118.86
860681	3981.07
1697745	15848.93
876043	*
783727	12589.25
773997	12589.25
114981	*
954576	35481.34
517099	*
991883	*
942455	*
746100	10000.0
897169	*
814280	14125.38
733165	11220.18
755434	*
823025	*
1120650	*
1015258	1995.26
1014007	3162.28
431141	*
756463	*
726926	*
88123	15848.93
805713	*
1022589	39810.72
790075	*
939199	5011.87
728580	8912.51
847694	25118.86
980167	*
834883	14125.38
1035272	2818.38
785330	*
27743	*
903036	*
1036860	12589.25
948591	*
838567	25118.86
984136	*
357557	*
963521	25118.86
956620	*
913238	*
913489	*
1120786	*
849817	*
943881	*
878990	11220.18
826907	15848.93
900842	*
869631	*
460977	398.11
938917	7943.28
1120994	*
1121046	3981.07
1120442	*
937440	1258.93
1121082	*
741421	7943.28
820881	*
968238	*
861220	*
291406	12589.25
1027353	*
1121232	*
909611	31622.78
841978	*
740476	*
697280	*
1035392	2818.38
1014057	3162.28
872942	*
959867	*
867693	*
853241	*
1000089	11220.18
976637	3981.07
778484	25118.86
793755	15848.93
733424	11220.18
807542	22387.21
747051	3162.28
981267	12589.25
868867	6309.57
901528	*
750166	17782.79
930476	5011.87
872884	14125.38
1016070	10000.0
734077	3162.28
798974	*
1355931	*
480605	*
1120942	*
876206	*
863399	*
830804	*
909245	3162.28
1019288	794.33
894516	14125.38
893441	19952.62
854726	39810.72
1120276	17782.79
782680	1995.26
1025968	14125.38
928028	28183.83
735865	17782.79
969746	*
428921	*
1032281	*
46073	*
755558	*
1120902	*
747598	*
105073	*
405786	*
739502	*
940853	*
757246	*
111639	*
993284	19952.62
21976	7943.28
838153	15848.93
956983	14125.38
1016248	10000.0
1120255	*
987385	*
840286	*
866603	*
1355934	*
754978	*
820007	*
893921	*
985230	*
916257	6309.57
705502	*
750430	*
987282	*
966015	*
750761	*
745299	*
212591	*
832485	*
18667	*
940365	*
38727	*
954356	*
869683	*
977847	*
875230	14125.38
738101	7943.28
993375	14125.38
898286	5011.87
786961	7943.28
759355	7943.28
879700	12589.25
122396	39810.72
920890	15848.93
821705	*
886425	*
1092865	*
1009615	14125.38
955783	10000.0
787506	31622.78
824786	12589.25
741257	1258.93
791995	3981.07
917591	3162.28
951163	3981.07
802327	2511.89
881786	630.96
813119	2511.89
859268	2511.89
757222	7943.28
962001	15848.93
810424	15848.93
46884	7943.28
1013693	14125.38
872042	14125.38
822855	*
942994	*
938045	*
1013726	*
820024	*
899425	10000.0
1121083	*
922304	7943.28
1080324	*
1036792	*
748302	19952.62
754647	3162.28
870971	*
984944	*
871404	10000.0
780873	1000.0
991075	*
122713	10000.0
946813	*
765656	3548.13
984952	*
958700	35481.34
806793	3548.13
787077	*
1019844	*
747349	8912.51
989118	*
781493	*
1018831	2511.89
694557	12589.25
879583	*
1120614	15848.93
920695	25118.86
859773	25118.86
907890	5011.87
987716	*
38898	*
674310	*
791271	8912.51
854021	31622.78
1026997	2511.89
203048	*
1025411	3548.13
946748	*
258896	12589.25
755978	6309.57
907862	7943.28
452892	*
938908	*
931034	*
843881	5011.87
832122	*
1120249	1000000000.0
97	*
975905	*
1014852	15848.93
778256	12589.25
817831	*
909471	*
1120986	6309.57
787931	22387.21
752275	501.19
844254	11220.18
913308	316.23
90953	39810.72
891795	7943.28
947010	7943.28
767886	17782.79
1014016	12589.25
790638	12589.25
839674	12589.25
808559	1000.0
939015	3162.28
781969	*
1121119	*
980261	*
794844	*
10099	*
1081452	*
987608	4466.84
821819	3981.07
910044	8912.51
857143	*
997746	12589.25
962365	*
809189	12589.25
1306641	15848.93
988684	*
856897	12589.25
1688191	28183.83
853512	*
848209	794.33
1687162	*
740595	*
985286	12589.25
885820	31622.78
865978	*
1098306	*
808604	6309.57
804184	3981.07
1685263	15848.93
745038	*
794139	4466.84
944894	3981.07
1120453	*
1703899	*
1120447	*
1120217	2238.72
936318	3162.28
885679	10000.0
748766	1000.0
809731	1412.54
53591	*
919716	*
833183	*
1120540	*
959189	*
950890	19952.62
958396	*
27912	*
839612	12589.25
5925	*
782512	1584.89
828413	14125.38
1120483	*
129709	*
628774	14125.38
833693	3981.07
853003	15848.93
1017395	3162.28
949204	*
962007	*
871276	1995.26
9333	15848.93
1682063	25118.86
833822	15848.93
744290	3981.07
1121220	*
818340	*
938510	15848.93
1116155	8912.51
943256	3162.28
1033966	12589.25
794915	*
5052	25118.86
89526	*
451916	*
871896	*
1120494	*
216472	*
1121127	*
858893	*
919940	39810.72
1684815	15848.93
820577	1584.89
42096	*
968261	11220.18
921067	15848.93
863285	1995.26
314587	*
62259	*
1120957	*
1701052	1584.89
898125	*
97341	*
210024	*
853997	*
1111581	*
157767	*
1029824	*
995221	*
10685	*
1548819	*
824043	*
1120619	*
655316	*
1011879	*
507418	*
997742	*
1681972	*
950848	*
425372	*
960646	*
1024388	*
781106	12589.25
1031470	11220.18
873223	3981.07
834272	*
844583	*
934802	*
940361	1000.0
1082060	*
975619	*
1121048	*
1121053	*
822521	*
796499	*
723775	*
1017466	*
775770	2511.89
948791	*
1121171	*
840216	*
983163	15848.93
949260	15848.93
739956	6309.57
831627	28183.83
1013008	25.12
991945	15848.93
822484	3162.28
740149	10000.0
994600	1258.93
932751	14125.38
26401	*
3859	*
835851	*
1041223	*
53813	*
940133	*
982686	*
945401	*
1024321	*
1013882	*
406787	*
1037242	*
795362	*
1120412	*
899825	*
846587	*
55303	2511.89
761501	15848.93
832368	707.95
786073	*
957766	25118.86
597216	5011.87
1680446	*
807751	15848.93
752374	3162.28
1548091	*
761506	*
865989	12589.25
1002077	*
998604	*
1030607	8912.51
1121090	*
902732	*
750230	*
1029702	*
1121026	*
954093	*
885137	*
1120332	*
1681056	*
285790	31622.78
816836	39810.72
2262	12589.25
836274	3162.28
1121009	*
973220	*
1325	10000.0
1686364	7943.28
800990	12589.25
743398	12589.25
1697462	*
858479	*
1697556	*
12957	*
138792	*
1120777	*
836640	4466.84
781891	3162.28
810430	2818.38
1028730	12589.25
738170	10000.0
831141	7943.28
874921	15848.93
729206	7079.46
964592	3548.13
22641	*
360820	7943.28
793680	25118.86
741940	3162.28
893626	6309.57
897506	1995.26
733514	14125.38
939250	5011.87
780323	6309.57
976507	501.19
834560	125.89
1115705	28183.83
1016111	1995.26
1000940	14125.38
805614	316.23
759645	*
127755	*
1120387	*
110745	*
878693	*
1018034	*
88316	*
846976	*
762195	*
971294	14125.38
936508	5011.87
869656	5011.87
738370	794.33
1120466	*
95805	*
820549	*
1085333	*
967569	25118.86
1018357	14125.38
1325	15848.93
1003582	*
1027473	*
104181	*
755586	*
813945	*
949357	3162.28
848627	6309.57
782016	*
907325	*
826218	*
881022	*
807285	*
748405	*
814311	14125.38
922687	12589.25
1120435	*
818641	12589.25
908626	*
810019	*
1120296	*
1120854	*
764954	19952.62
1014097	3981.07
842062	5011.87
818019	12589.25
155045	15848.93
843117	17782.79
1035934	3162.28
857890	15848.93
1681941	*
753670	*
831414	*
908965	25118.86
117556	3162.28
957081	7943.28
1120450	*
1120455	*
1120456	*
851816	12589.25
1120880	*
36626	25118.86
797657	316.23
780347	3981.07
744056	4466.84
10685	*
29514	15848.93
812535	3548.13
731331	7943.28
824805	281.84
728280	17782.79
789904	1995.26
35312	1995.26
742364	12589.25
980589	3162.28
861320	3981.07
773955	*
802206	25118.86
756914	2818.38
31775	6309.57
820423	7943.28
1015557	31622.78
35324	*
1120572	*
823091	7943.28
928890	3548.13
874457	398.11
751993	3162.28
30818	15848.93
943057	10000.0
1121216	14125.38
856936	7079.46
706009	25118.86
913552	*
752449	*
884880	12589.25
877341	31622.78
897998	794.33
1682408	14125.38
684977	*
909107	7943.28
906394	15848.93
798982	3548.13
1033469	12589.25
816749	2238.72
741866	39810.72
1018588	7943.28
763288	17782.79
1109290	15848.93
835996	3162.28
1018683	*
956059	15848.93
796166	3981.07
1010588	*
1699180	*
756066	630.96
865306	*
961384	8912.51
950635	12589.25
1109366	*
915844	5011.87
834486	*
790988	*
1033543	*
798156	*
153330	7943.28
970980	*
798469	39810.72
1015252	1258.93
1034141	*
899642	*
812108	11220.18
1121062	*
778748	3162.28
827990	19952.62
985794	17782.79
889262	*
739574	19952.62
998330	*
1683659	*
729336	7079.46
740421	15848.93
38397	*
724185	19952.62
753391	28183.83
192290	3162.28
1015699	*
737390	15848.93
510294	*
938815	31622.78
887075	31622.78
26812	10000.0
828687	*
874201	*
29024	794.33
1686641	12589.25
1027961	*
852617	22387.21
38940	*
1120609	*
897637	5011.87
816374	*
793823	12589.25
738873	39810.72
763428	12589.25
1120405	*
827272	*
654446	*
1683956	*
982813	*
78715	*
1104404	*
1634276	*
976131	*
126809	*
943049	*
1016384	3981.07
912185	*
1120505	*
79409	1258.93
849286	17782.79
860035	*
777640	12589.25
740643	*
770777	*
828802	*
802575	7943.28
896584	10000.0
911532	630.96
940226	630.96
749593	891.25
926629	19952.62
832382	*
992013	*
982751	*
860863	12589.25
250	501.19
29202	12589.25
897900	*
783210	*
469364	25118.86
461229	1584.89
152611	6309.57
1687080	1412.54
780951	10000.0
755327	*
754950	*
1001354	*
81407	*
745776	*
1027008	14125.38
692620	*
784105	*
686126	*
909452	4466.84
989726	15848.93
261373	2511.89
739939	10000.0
795782	14125.38
196620	7943.28
60422	15848.93
786802	5011.87
971584	15848.93
848308	2818.38
906277	*
947130	3981.07
1120548	*
1686948	*
859915	*
769811	*
936717	15848.93
969370	15848.93
815607	3981.07
1120984	6309.57
888866	22387.21
990086	14125.38
1017018	12589.25
856190	7943.28
1120560	*
966326	*
1702099	*
109006	*
1702726	*
924898	8912.51
1120939	*
1700959	*
983502	*
1008588	10000.0
1991	1584.89
760200	*
1011666	*
779176	31622.78
985040	2511.89
847019	1122.02
788601	7943.28
936006	*
742437	3981.07
1204611	7079.46
23745	7943.28
813317	22387.21
819734	15848.93
954839	12589.25
988145	*
1120804	*
68283	*
794409	*
971896	1122.02
759644	4466.84
740232	15848.93
1008302	*
1685544	*
742160	*
1033632	*
769238	*
743575	*
1033062	*
1120458	*
387576	*
986161	501.19
1020397	7079.46
780667	*
1120688	15848.93
788589	*
1081478	*
975119	*
365538	*
1115513	25118.86
1014126	19952.62
848947	28183.83
87324	15848.93
925822	*
1702312	10000.0
859488	15848.93
979204	*
849758	*
989772	*
864029	*
1079289	17782.79
1120521	*
818724	*
753488	*
841225	*
778329	*
822520	*
1001843	25118.86
741228	10000.0
866309	25118.86
987103	14125.38
371740	7943.28
953741	*
1098091	446.68
759695	1584.89
932716	1122.02
812017	2818.38
881920	25118.86
996414	15848.93
846065	4466.84
931538	17782.79
960726	39810.72
936478	7943.28
916223	10000.0
1014547	12589.25
152751	6309.57
853966	*
872863	*
44379	*
818510	*
1015465	*
939961	*
856635	*
967146	*
731085	*
1117608	5.62
857116	7079.46
818107	15848.93
1548054	*
752524	*
42468	*
1340445	*
1682333	*
919044	*
190182	25118.86
791997	15848.93
1012437	*
861393	3162.28
773067	*
757132	*
977045	3981.07
845452	*
965448	14125.38
1121016	*
822983	15848.93
591660	*
987876	*
1120855	*
1153668	*
37980	*
894611	*
889897	*
723662	15848.93
946256	*
1120638	*
759290	15848.93
1120595	*
797475	*
1017103	10000.0
1111214	12589.25
1327445	223.87
859218	*
938599	*
856238	3981.07
896517	*
1120242	*
822561	*
1291818	22387.21
777996	*
900571	*
585951	*
882467	28183.83
1684389	*
47770	*
1120971	*
51961	*
957529	12589.25
807637	2238.72
849920	*
890286	*
1680897	*
933533	*
1023745	*
586134	*
975500	15848.93
131694	15848.93
1036777	19952.62
1701340	19952.62
945901	*
884905	1995.26
939285	12589.25
809686	*
727998	*
913845	*
797143	2511.89
1120492	*
831724	*
977907	*
927563	*
1015093	12589.25
802190	15848.93
765571	3548.13
1018306	*
753707	12589.25
788692	19952.62
769294	12589.25
860208	*
753322	15848.93
975321	*
1024899	4466.84
844913	14125.38
888190	*
820186	*
942057	*
863369	*
791656	*
3097	*
742057	*
809876	*
840587	12589.25
1340339	12589.25
842539	*
832493	*
1030229	10000.0
776329	4466.84
796285	*
899856	*
772729	*
839841	3162.28
885205	2511.89
861875	*
1022218	*
243147	*
286861	15848.93
818237	1000.0
737746	14125.38
952462	*
1680811	12589.25
1086535	8912.51
891375	12589.25
758063	3981.07
774993	*
785995	7943.28
1031507	3162.28
793706	1000.0
882173	12589.25
817624	19952.62
786348	35481.34
745730	3162.28
961096	*
782437	*
870407	1000.0
917463	*
786756	10000.0
811155	1000.0
1016272	1995.26
898517	1995.26
911632	2511.89
909860	*
789756	*
757717	*
1683241	1122.02
744210	*
953540	14125.38
741870	5011.87
916442	31622.78
1026001	25118.86
777074	3548.13
825670	*
970133	8912.51
922960	*
1024176	*
739852	*
2246	12589.25
923173	6309.57
769191	14125.38
1120703	*
66033	*
1009722	*
988463	*
955572	31622.78
654446	*
833345	31622.78
976472	10000.0
770242	8912.51
741190	*
989245	*
953493	*
798602	4466.84
868411	*
764024	*
983665	*
848837	11220.18
802389	*
739473	12589.25
1012133	*
937820	*
820693	2511.89
1017672	3981.07
807546	*
962477	1995.26
999077	4466.84
42381	*
872596	*
822085	*
746195	891.25
945337	1258.93
762938	12589.25
759774	2511.89
852148	1122.02
755185	*
1006432	*
807732	1995.26
866496	4466.84
490	19952.62
912188	*
869117	1995.26
1634350	*
785793	6309.57
934182	*
824783	*
922054	*
741198	7943.28
981605	*
753824	*
974821	*
841013	*
1681975	*
1120520	*
727623	*
1289063	*
418492	*
605	*
1382811	7943.28
54714	*
733742	14125.38
822412	19952.62
900182	2511.89
751116	*
47035	*
1703343	*
869777	12589.25
940823	1000.0
1697044	*
121277	*
1121196	*
571727	2511.89
1120969	*
865106	2511.89
244701	*
898001	*
835925	*
939130	1995.26
460979	398.11
842019	*
865990	15848.93
1034293	*
772522	10000.0
1120554	*
808512	*
788879	*
818358	*
820531	*
150451	*
885042	*
421208	*
810587	*
812591	15848.93
949233	*
914082	31622.78
939301	6309.57
872926	*
1023262	12589.25
843556	1122.02
898452	630.96
745343	3981.07
1702142	*
780659	25118.86
822523	7943.28
1005234	*
1120997	15848.93
17351	*
794689	6309.57
961923	14125.38
944176	1258.93
743926	7079.46
955951	4466.84
880304	3981.07
937549	*
469217	*
813088	10000.0
842301	*
926836	2511.89
821595	15848.93
1035297	*
984656	*
836383	3162.28
901191	*
1016336	15848.93
785339	1412.54
830587	22387.21
924965	7079.46
778239	15848.93
1121125	*
989048	25118.86
1120963	*
737582	*
820026	15848.93
1014281	3162.28
1027755	*
727945	*
969894	22387.21
913795	*
801921	12589.25
859796	12589.25
820643	1000000000.0
795912	*
784556	*
744675	3162.28
1104023	*
739717	5011.87
1120847	*
803628	*
1095060	8912.51
1017255	15848.93
935065	*
957459	31622.78
787478	15848.93
921476	25118.86
148018	3162.28
985811	25118.86
1121217	*
896612	*
927265	*
870738	25118.86
897599	*
978892	*
1103549	*
1015156	*
900023	12589.25
742464	15848.93
782340	12589.25
821488	*
792897	7943.28
992297	12589.25
874693	3548.13
834753	*
797350	*
1121201	*
16505	*
705834	*
782425	*
947070	*
747769	3981.07
825511	3162.28
886576	14125.38
896340	28183.83
879488	*
818478	3981.07
759285	3981.07
1015005	15848.93
821432	*
100299	*
733156	*
1034642	*
752253	*
740777	7943.28
742638	1.26
14864	*
1033610	15848.93
153148	12589.25
902082	2818.38
897880	1000.0
907509	12589.25
762913	5011.87
871691	*
753991	*
911674	7943.28
1002104	19952.62
1004422	7943.28
84584	12589.25
1000903	*
738509	2511.89
976280	3981.07
976116	*
981239	8912.51
245586	1000.0
46073	*
953658	*
978960	*
860416	3162.28
1017327	6309.57
810302	14125.38
725299	25118.86
43740	10000.0
1020627	6309.57
957297	3981.07
924466	3981.07
897326	3981.07
896036	14125.38
987978	11220.18
867565	12589.25
1035054	11220.18
914982	12589.25
780265	5011.87
826711	25118.86
781840	15848.93
810281	5011.87
3281	15848.93
868373	31622.78
975982	31622.78
738272	1000.0
840235	501.19
65540	10.0
608732	10000.0
781824	*
791801	1584.89
734397	*
780807	*
952146	7079.46
774744	25118.86
915643	*
1030611	2511.89
836361	*
896783	25118.86
752002	5623.41
733615	15848.93
894772	*
835007	17782.79
1120947	*
832962	*
1321197	794.33
1120953	*
242993	*
784902	*
377219	*
413178	3981.07
266588	31622.78
1702516	*
925279	11220.18
795040	15848.93
943909	7943.28
920234	1000.0
922142	10000.0
784906	4466.84
1121028	*
102053	*
803071	39810.72
839372	3981.07
1014225	25118.86
1120603	*
480303	*
573062	*
895564	11220.18
735579	22387.21
1121240	*
978627	15848.93
780628	316.23
899090	3981.07
982421	*
970210	15848.93
782520	12589.25
990635	11220.18
900013	2511.89
1701854	*
779585	5011.87
1030309	14125.38
1032059	*
764070	1000.0
938524	25118.86
779528	1000.0
1028305	316.23
1024093	2238.72
886258	10000.0
840322	707.95
758541	25118.86
918080	31622.78
1121244	*
849043	*
909875	3548.13
875517	*
827336	*
860895	7943.28
840109	*
778635	5011.87
945404	7943.28
913547	3981.07
900464	*
132234	*
57175	*
748755	*
935220	*
1036219	*
1120556	1258.93
741186	7943.28
914361	3162.28
